count,diagnosis,group_name,subgroup_name,male_count,female_count,age_mean,age_range,age_minimum,age_maximum,age_median,imaging_sample,pmcid,rank,start_char,end_char
473.0,,healthy,replication,,,,,,,,yes,9564100,0,24189,51474
30.0,,healthy,,10.0,20.0,,18-25,18.0,25.0,,yes,5881103,0,15988,29621
103.0,,healthy,,52.0,51.0,32.5,,,,,yes,3334814,0,8117,17942
18.0,,healthy,,11.0,7.0,26.7,18-60,18.0,60.0,22.5,yes,2775905,0,7644,22822
14.0,,healthy,initial,5.0,9.0,27.0,,,,,no,6198067,0,8869,19563
11.0,,healthy,final,7.0,4.0,28.0,,,,,yes,6198067,0,8869,19563
34.0,,healthy,older adults,14.0,20.0,73.2,56-83,56.0,83.0,,yes,7779563,0,11922,24537
13.0,chronic pain,patients,chronic pain,4.0,9.0,51.8,43-65,43.0,65.0,,yes,4048172,0,8584,21370
13.0,,healthy,normal,4.0,9.0,48.7,38-62,38.0,62.0,,yes,4048172,0,8584,21370
72.0,ischemic stroke,patients,temporal lobe,,,,60-70,60.0,70.0,,yes,5665859,0,7175,15026
72.0,ischemic stroke,patients,frontal lobe,,,,60-70,60.0,70.0,,yes,5665859,0,7175,15026
72.0,ischemic stroke,patients,parietal lobe,,,,60-70,60.0,70.0,,yes,5665859,0,7175,15026
15.0,,healthy,baseline,,,,,,,,yes,5665859,0,7175,15026
20.0,,healthy,main,9.0,11.0,23.0,18-27,18.0,27.0,,yes,7339141,0,6763,29517
6.0,,healthy,behavioral,4.0,2.0,29.0,,,,,no,7339141,0,6763,29517
30.0,chronic osteoarthritis,patients,high dose real acupuncture,,,,40-70,40.0,70.0,,yes,4175730,0,5086,19248
30.0,chronic osteoarthritis,patients,low dose real acupuncture,,,,40-70,40.0,70.0,,yes,4175730,0,5086,19248
30.0,chronic osteoarthritis,patients,high dose sham acupuncture,,,,40-70,40.0,70.0,,yes,4175730,0,5086,19248
19.0,,healthy,younger adults,5.0,14.0,22.6,18-27,18.0,27.0,,yes,3660406,0,12704,30124
15.0,,healthy,older adults,5.0,10.0,61.1,51-71,51.0,71.0,,yes,3660406,0,12704,30124
20.0,,healthy,,10.0,10.0,22.3,19-28,19.0,28.0,,yes,7002496,0,9427,20859
220.0,,healthy,adolescents,115.0,105.0,14.61,14-15,14.0,15.0,,yes,3991323,0,7509,22523
28.0,,healthy,adults,17.0,11.0,25.24,20-39,20.0,39.0,,yes,3991323,0,7509,22523
10.0,MJ abuse,patients,MJ users,8.0,2.0,,,,,,yes,3742334,0,7512,22496
18.0,,healthy,NU participants,11.0,7.0,,,,,,yes,3742334,0,7512,22496
17.0,,healthy,,0.0,17.0,20.7,18-23,18.0,23.0,,yes,6688454,0,12232,20363
113.0,,healthy,behavioral,,,17.11,12.27-21.96,12.0,21.0,,no,7038454,0,6792,24030
104.0,,healthy,neuroimaging,,,,,,,,yes,7038454,0,6792,24030
21.0,idiopathic PD,patients,PD,14.0,7.0,,,,,,yes,3045463,0,6018,21237
19.0,,healthy,control,12.0,7.0,,,,,,yes,3045463,0,6018,21237
11.0,,healthy,experiment 1 and 2,8.0,3.0,33.1,25-47,25.0,47.0,,yes,6328158,0,9509,20148
15.0,,healthy,,10.0,5.0,,20-22,20.0,22.0,,yes,6989437,0,9041,18385
20.0,,healthy,typically developing children,,,5.8,5.2-6.8,5.0,6.0,,yes,4274095,0,11741,25722
39.0,,healthy,TSD,22.0,17.0,33.5,21-50,21.0,50.0,,yes,7260173,0,30977,41739
15.0,,healthy,control,7.0,8.0,34.5,21-50,21.0,50.0,,yes,7260173,0,30977,41739
24.0,internet addiction,patients,IA,14.0,10.0,20.58,,,,,no,8939409,0,8544,18377
23.0,,healthy,HC,10.0,13.0,21.13,,,,,no,8939409,0,8544,18377
28.0,ASD,patients,,,,,10-17,10.0,17.0,,yes,5870086,0,9508,25571
15.0,phobic prone,patients,PP,9.0,6.0,39.2,,,,,yes,3002948,0,8290,19457
15.0,eating disorders prone,patients,EDP,10.0,5.0,34.4,,,,,yes,3002948,0,8290,19457
42.0,,healthy,fMRI,42.0,0.0,23.86,19-32,19.0,32.0,,yes,4380440,0,10534,28045
12.0,,healthy,first experiment,6.0,6.0,26.0,23-39,23.0,39.0,,yes,3422286,0,8558,18464
14.0,,healthy,second experiment,7.0,7.0,23.0,24-30,24.0,30.0,,yes,3422286,0,8558,18464
22.0,,healthy,fMRI,11.0,11.0,23.33,,,,,yes,6215330,0,17562,44976
21.0,,healthy,EEG,9.0,12.0,26.76,,,,,no,6215330,0,17562,44976
13.0,,healthy,eHA,,,,60-80,60.0,80.0,,yes,6509414,0,8835,31062
13.0,,healthy,iHA,,,,60-80,60.0,80.0,,yes,6509414,0,8835,31062
40.0,,healthy,goal intention,20.0,20.0,20.0,18-23,18.0,23.0,,yes,4370584,0,11424,25493
39.0,,healthy,HC,,,,45-75,45.0,75.0,,yes,7829678,0,7017,21035
22.0,T2DM-CI,patients,T2DM-CI,,,,45-75,45.0,75.0,,yes,7829678,0,7017,21035
31.0,T2DM-NC,patients,T2DM-NC,,,,45-75,45.0,75.0,,yes,7829678,0,7017,21035
24.0,,healthy,VPT,,,20.0,,,,,yes,4215530,0,10681,22966
22.0,,healthy,CT,,,,,,,,yes,4215530,0,10681,22966
26.0,ASD,patients,ASD,,,,,,,,yes,7194032,1,9309,18933
28.0,,healthy,TD,,,,,,,,yes,7194032,1,9309,18933
13.0,unilateral upper limb amputation with phantom limb pain,patients,clinical,11.0,2.0,52.92,32-75,32.0,75.0,,yes,2494616,0,8118,20615
6.0,,healthy,,,,43.0,30-56,30.0,56.0,,yes,2494616,0,8118,20615
14.0,congenitally profoundly deaf,patients,CS,3.0,11.0,25.0,18-33,18.0,33.0,,yes,5371603,0,24766,41275
15.0,,healthy,NH,6.0,9.0,25.166666666666668,20-37,20.0,37.0,,yes,5371603,0,24766,41275
39.0,aphasia,patients,aphasia,,,,,,,,yes,5266856,0,11323,19859
37.0,,healthy,control,,,,,,,,yes,5266856,0,11323,19859
21.0,"PTSD, depression, anxiety, conduct disorder and phobia",patients,childhood abuse,15.0,6.0,17.5,,,,,yes,5104469,0,12106,23270
19.0,"PTSD, depression, anxiety, conduct disorder and phobia",patients,psychiatric controls,9.0,10.0,16.9,,,,,yes,5104469,0,12106,23270
27.0,,healthy,,21.0,6.0,17.5,,,,,yes,5104469,0,12106,23270
21.0,PTSD,patients,PTSD,6.0,15.0,21.5,18-31,18.0,31.0,,yes,6024199,0,14405,25023
21.0,,healthy,trauma-exposed control,7.0,14.0,22.1,18-37,18.0,37.0,,yes,6024199,0,14405,25023
26.0,,healthy,fMRI judgment session,9.0,17.0,24.9,20-38,20.0,38.0,,yes,6646524,0,12647,35561
26.0,,healthy,behavioral judgment session,9.0,17.0,24.9,20-38,20.0,38.0,,no,6646524,0,12647,35561
17.0,PD,patients,,2.0,15.0,,,,,,yes,6382839,0,30626,39383
17.0,,healthy,,4.0,13.0,,,,,,yes,6382839,0,30626,39383
18.0,,healthy,,8.0,10.0,22.5,,,,,yes,6344389,0,14874,24733
30.0,,healthy,fMRI,9.0,21.0,30.41,,,,,yes,8018944,0,8670,27873
9.0,,healthy,TMS-MEP,2.0,7.0,24.94,,,,,no,8018944,0,8670,27873
18.0,,healthy,,10.0,8.0,25.0,22-29,22.0,29.0,,yes,4493392,0,8993,19279
272.0,,healthy,fMRI,123.0,149.0,24.5,18-68,18.0,68.0,,yes,4115625,0,8650,16536
40.0,,healthy,students,21.0,19.0,21.28,18-24,18.0,24.0,,no,8152834,0,7186,20774
39.0,,healthy,students,21.0,18.0,21.33,18-24,18.0,24.0,,yes,8152834,0,7186,20774
17.0,,healthy,students,8.0,9.0,22.24,,,,,no,8152834,0,7186,20774
19.0,obesity,patients,,0.0,19.0,,35-55,35.0,55.0,,yes,5537800,0,8484,19703
16.0,obesity,patients,,0.0,16.0,,,,,,yes,5537800,0,8484,19703
45.0,MDD,patients,mild-moderate,16.0,29.0,37.0,19-58,19.0,58.0,,yes,4983635,0,8102,31407
19.0,,healthy,,8.0,11.0,33.0,20-52,20.0,52.0,,yes,4983635,0,8102,31407
26.0,pED,patients,pED,26.0,0.0,26.8,,,,,yes,6290711,0,7097,15731
26.0,,healthy,NC,26.0,0.0,28.5,,,,,yes,6290711,0,7097,15731
18.0,,healthy,,9.0,9.0,,20-32,20.0,32.0,,yes,4318429,0,6580,17848
19.0,,healthy,,10.0,9.0,22.8,19-31,19.0,31.0,,yes,3869649,0,5579,16896
70.0,bipolar disorder,patients,,,,37.0,18-65,18.0,65.0,,yes,6908505,0,7076,15408
26.0,bipolar disorder,patients,Met-carrier,,,,,,,,yes,6908505,0,7076,15408
43.0,bipolar disorder,patients,ValVal homozygotes,,,,,,,,yes,6908505,0,7076,15408
10.0,,healthy,,4.0,6.0,20.8,,,,,yes,6528067,0,11647,27400
15.0,,healthy,,8.0,7.0,,,,,,yes,2390848,0,22735,31351
7.0,,healthy,,7.0,0.0,23.5,21-28,21.0,28.0,,yes,7406917,0,8419,12364
20.0,,healthy,,20.0,0.0,23.9,18-33,18.0,33.0,,yes,4255751,0,5627,14947
32.0,,healthy,,,,26.5,25-27,25.0,27.0,,yes,5890144,0,7227,26220
18.0,lung cancer,patients,,,,,null,,,,yes,7275001,0,8631,17518
21.0,,healthy,,,,,48-70,48.0,70.0,,yes,7275001,0,8631,17518
19.0,obsessive-compulsive disorder,patients,,,,,,,,,yes,3777673,0,6638,16887
19.0,,healthy,,,,,,,,,yes,3777673,0,6638,16887
21.0,,healthy,initial,8.0,13.0,24.9,19-30,19.0,30.0,,yes,5218407,0,9582,24346
20.0,,healthy,first fMRI analysis,8.0,12.0,25.1,19-30,19.0,30.0,,yes,5218407,0,9582,24346
17.0,,healthy,second fMRI analysis,7.0,10.0,25.0,19-30,19.0,30.0,,yes,5218407,0,9582,24346
53.0,SAD,patients,,36.0,17.0,29.9,,,,,yes,4416052,0,5666,15046
33.0,,healthy,,19.0,14.0,29.4,,,,,yes,4416052,0,5666,15046
23.0,,healthy,behavioral,4.0,19.0,27.69,,,,,no,2144768,0,58551,79269
18.0,,healthy,fMRI,9.0,9.0,23.67,19-35,19.0,35.0,,yes,2144768,0,58551,79269
55.0,,healthy,White male participants,55.0,0.0,24.255,18-35,18.0,35.0,,yes,6434022,0,30465,45817
21.0,,healthy,,21.0,0.0,25.77,20-40,20.0,40.0,,yes,5776089,0,7315,16928
24.0,,healthy,,12.0,12.0,,,,,,yes,3362560,0,7514,17605
18.0,,healthy,control,,,,,,,,yes,7851842,0,9615,19453
17.0,schizophrenia,patients,,,,,,,,,yes,7851842,0,9615,19453
29.0,,healthy,,15.0,14.0,34.5,,,,,yes,6868994,0,7334,26564
55.0,,healthy,adolescents,17.0,38.0,13.082,12-14,12.0,14.0,,yes,7057279,0,6753,17864
46.0,,healthy,behavioral,,,23.65,18-30,18.0,30.0,,no,3672681,0,13846,26015
32.0,,healthy,fMRI,,,23.0,19-30,19.0,30.0,,yes,3672681,0,13846,26015
20.0,,healthy,,12.0,8.0,24.4,19-35,19.0,35.0,,yes,3147157,0,7853,18627
11.0,,healthy,proficient,3.0,8.0,28.73,19-46,19.0,46.0,,yes,3554651,0,39775,47337
10.0,,healthy,less-proficient,3.0,7.0,30.0,19-45,19.0,45.0,,yes,3554651,0,39775,47337
34.0,,healthy,,19.0,15.0,,18-25,18.0,25.0,,yes,6908964,0,11176,21583
31.0,pedophilia/hebephilia,patients,non-convicted CSOs,31.0,0.0,,,,,,no,6678781,1,9492,23376
48.0,pedophilia/hebephilia,patients,convicted CSOs,48.0,0.0,,,,,,no,6678781,1,9492,23376
23.0,pedophilia/hebephilia,patients,non-convicted CSOs,23.0,0.0,,,,,,yes,6678781,1,9492,23376
38.0,pedophilia/hebephilia,patients,convicted CSOs,38.0,0.0,,,,,,yes,6678781,1,9492,23376
19.0,MTLE,patients,final,11.0,8.0,45.3,unknown,,,,yes,7836234,0,7759,23195
19.0,,healthy,age-matched,10.0,9.0,45.8,unknown,,,,yes,7836234,0,7759,23195
14.0,,healthy,,6.0,8.0,24.8,22-29,22.0,29.0,,yes,3078751,0,10341,27071
22.0,,healthy,behavioral,17.0,5.0,,19-41,19.0,41.0,,no,4349631,0,5763,26975
16.0,,healthy,functional brain imaging,11.0,5.0,,20-59,20.0,59.0,,yes,4349631,0,5763,26975
29.0,,healthy,,16.0,13.0,23.6,21-33,21.0,33.0,,yes,7989009,0,43048,47082
13.0,,healthy,galvanic stimulation,6.0,7.0,28.4,19-45,19.0,45.0,,yes,7430162,0,7494,26701
11.0,,healthy,functional localizers,4.0,7.0,,,,,,yes,7430162,0,7494,26701
41.0,UC,patients,,25.0,16.0,37.1,20-54,20.0,54.0,,yes,6457314,0,5613,15497
42.0,,healthy,,25.0,17.0,36.86,22-55,22.0,55.0,,yes,6457314,0,5613,15497
18.0,,healthy,screening,,,,18-36,18.0,36.0,,no,4280551,0,39662,53143
10.0,,healthy,PET,,,,18-36,18.0,36.0,,yes,4280551,0,39662,53143
15.0,,healthy,fMRI,,,,18-36,18.0,36.0,,yes,4280551,0,39662,53143
16.0,,healthy,,9.0,7.0,,18-35,18.0,35.0,,yes,3183226,0,28022,55392
19.0,,healthy,propofol,13.0,6.0,,18-40,18.0,40.0,,yes,6787094,0,37350,41815
16.0,,healthy,propofol,12.0,4.0,,18-40,18.0,40.0,,yes,6787094,0,37350,41815
12.0,,healthy,young adults,8.0,4.0,25.2,,,,,yes,6585311,0,8877,32783
10.0,chronic post-stroke hemiparesis,patients,,6.0,4.0,66.7,,,,,yes,6585311,0,8877,32783
9.0,,healthy,age-matched controls,4.0,5.0,64.2,,,,,yes,6585311,0,8877,32783
24.0,,healthy,HC,,,,,,,,yes,4530666,0,8966,21133
23.0,AN,patients,AN,,,,,,,,yes,4530666,0,8966,21133
19.0,,healthy,,12.0,7.0,27.9,,,,,yes,7456884,0,7752,22123
18.0,,healthy,smokers,18.0,0.0,25.11,21-33,21.0,33.0,,yes,3409150,0,8385,20226
233.0,,healthy,Braintime,116.0,117.0,16.1,9.9-26.6,9.0,26.0,,yes,5390693,0,6438,17948
17.0,aMCI/mAD,patients,aMCI/mAD,8.0,9.0,,65-81,65.0,81.0,,yes,7838677,0,6036,24910
28.0,,healthy,control,14.0,14.0,,55-81,55.0,81.0,,yes,7838677,0,6036,24910
12.0,,healthy,,6.0,6.0,25.4,20-40,20.0,40.0,,yes,2151069,0,9653,20078
27.0,left hemisphere infarcts,patients,early phase,17.0,10.0,59.1,,,,,yes,5903407,0,7983,19980
24.0,,healthy,,20.0,4.0,57.0,,,,,yes,5903407,0,7983,19980
27.0,generalized SAD,patients,SAD subgroup,15.0,12.0,,,,,,yes,4029608,0,8770,22037
27.0,,healthy,HC subgroup,14.0,13.0,,,,,,yes,4029608,0,8770,22037
16.0,,healthy,,10.0,6.0,30.1,18-40,18.0,40.0,,yes,4072722,0,12442,28192
14.0,PTSD,patients,,,,,,,,,yes,8785646,0,15850,36556
15.0,,healthy,,,,,,,,,yes,8785646,0,15850,36556
23.0,,healthy,,11.0,12.0,24.2,18-31,18.0,31.0,,yes,4436102,0,11102,28474
43.0,MDD,patients,MDD,13.0,30.0,,,,,,yes,7118554,0,8471,17832
56.0,,healthy,HC,30.0,26.0,,,,,,yes,7118554,0,8471,17832
47.0,,healthy,,0.0,47.0,19.62,,,,,yes,5548834,0,7835,23525
40.0,,healthy,,32.0,8.0,20.5,18-28,18.0,28.0,,no,3605341,0,12059,26160
32.0,,healthy,,25.0,7.0,,,,,,yes,3605341,0,12059,26160
17.0,,healthy,,14.0,3.0,,19-25,19.0,25.0,,no,3605341,0,12059,26160
10.0,,healthy,,5.0,5.0,,19-29,19.0,29.0,,no,3605341,0,12059,26160
30.0,"ADHD, hyperactive-impulsive/inattentive combined subtype",patients,,30.0,0.0,,10-17,10.0,17.0,,yes,4190683,0,9065,20116
30.0,,healthy,,30.0,0.0,,10-17,10.0,17.0,,yes,4190683,0,9065,20116
24.0,,healthy,BOLD fMRI and DWI,12.0,12.0,26.0,23-34,23.0,34.0,,yes,3502502,0,6711,31829
46.0,,healthy,DWI validation,21.0,25.0,30.0,19-63,19.0,63.0,,yes,3502502,0,6711,31829
56.0,,healthy,,54.0,2.0,34.4,21-60,21.0,60.0,,yes,5460049,0,6967,16028
17.0,DLB,patients,,13.0,4.0,71.88,60-82,60.0,82.0,,yes,6902076,0,6917,17715
20.0,,healthy,,9.0,11.0,67.8,56-77,56.0,77.0,,yes,6902076,0,6917,17715
1185.0,,healthy,visual similarity rating task,616.0,569.0,30.1,18-53,18.0,53.0,,no,5832413,0,59945,79597
1600.0,,healthy,semantic feature generation task,852.0,748.0,31.7,18-58,18.0,58.0,,no,5832413,0,59945,79597
16.0,,healthy,fMRI task,6.0,10.0,23.1,19-29,19.0,29.0,,yes,5832413,0,59945,79597
40.0,,healthy,,24.0,16.0,68.4,,,,,yes,5717028,0,6784,20550
18.0,ASC,patients,ASC,,,30.4,,,,,yes,4265725,0,10617,22526
18.0,,healthy,TD,,,28.6,,,,,yes,4265725,0,10617,22526
24.0,,healthy,final,12.0,12.0,,23-45,23.0,45.0,,yes,2525845,0,5998,16377
31.0,,healthy,HC,,,,,,,,yes,8933317,0,8349,22009
66.0,unilateral hippocampal sclerosis (HS),patients,TLE,,,,,,,,yes,8933317,0,8349,22009
22.0,,healthy,Control,16.0,6.0,16.0,14-18,14.0,18.0,,yes,3701149,0,11779,21523
12.0,transient AHs,patients,AH,5.0,7.0,15.97,13-18,13.0,18.0,,yes,3701149,0,11779,21523
13.0,22q11.2 Deletion Syndrome,patients,22q11.2DS,9.0,4.0,16.14,13-19,13.0,19.0,,yes,3701149,0,11779,21523
20.0,,healthy,initial,10.0,10.0,31.5,null,,,,no,6726765,0,7719,25084
18.0,,healthy,final,9.0,9.0,30.3,null,,,,yes,6726765,0,7719,25084
10.0,Essential Tremor (ET),patients,ET,6.0,4.0,69.4,null,,,,yes,7493988,0,43154,53378
10.0,,healthy,HC,5.0,5.0,67.7,null,,,,yes,7493988,0,43154,53378
54.0,CUD,patients,CUs,,,,18-45,18.0,45.0,,yes,8459240,0,7650,16120
54.0,,healthy,nonCUs,,,,18-45,18.0,45.0,,yes,8459240,0,7650,16120
50.0,relapsing-remitting MS,patients,patients with fatigue,,,,18-55,18.0,55.0,,yes,6200185,0,7655,19689
50.0,relapsing-remitting MS,patients,patients without fatigue,,,,18-55,18.0,55.0,,yes,6200185,0,7655,19689
25.0,,healthy,,,,,18-55,18.0,55.0,,yes,6200185,0,7655,19689
34.0,schizophrenia,patients,baseline,,,,,,,,yes,5292583,0,6605,24979
35.0,,healthy,baseline,,,,,,,,yes,5292583,0,6605,24979
20.0,,healthy,fMRI,12.0,8.0,245.6,,,,,yes,4477935,0,7228,19930
28.0,,healthy,control,15.0,13.0,26.39,,,,,yes,7481390,0,8040,20261
58.0,,healthy,,26.0,32.0,24.02,,,,,yes,3492343,0,6411,16093
16.0,ASD,patients,ASD,16.0,0.0,,8-18,8.0,18.0,,yes,5279905,0,7481,14126
16.0,,healthy,TD,16.0,0.0,,8-18,8.0,18.0,,yes,5279905,0,7481,14126
9.0,,healthy,musicians,6.0,3.0,,19-27,19.0,27.0,,yes,5719057,0,36231,51889
34.0,alcohol dependence,patients,ADP,34.0,0.0,,,,,,yes,5413198,0,10741,34068
26.0,,healthy,HC,26.0,0.0,,,,,,yes,5413198,0,10741,34068
11.0,,healthy,,5.0,6.0,31.0,25-38,25.0,38.0,,yes,3132672,0,7753,16961
8.0,right-sided cerebral palsy,patients,,3.0,5.0,,10-30,10.0,30.0,,yes,6878729,0,7912,16083
216.0,,healthy,,,,,,,,,yes,8828908,0,5902,15231
14.0,,healthy,fMRI,7.0,7.0,26.5,21-38,21.0,38.0,,yes,3324921,0,9056,28693
5.0,epilepsy,patients,iEEG,2.0,3.0,25.0,,,,,yes,3324921,0,9056,28693
15.0,,healthy,,5.0,10.0,31.69,22-54,22.0,54.0,,yes,7981326,0,8937,26291
16.0,,healthy,behavioral pilot,,,,,,,,no,7981326,0,8937,26291
8.0,,healthy,fMRI,4.0,4.0,31.75,,,,,yes,4522562,0,34575,53294
31.0,,healthy,fMRI,10.0,21.0,24.3,20-29,20.0,29.0,,yes,6847157,0,10334,22594
42.0,ASD,patients,,,,,8-36,8.0,36.0,,yes,3842522,0,11123,22456
48.0,,healthy,,,,,8-36,8.0,36.0,,yes,3842522,0,11123,22456
12.0,,healthy,volunteers,7.0,5.0,38.0,23-60,23.0,60.0,,yes,4075342,0,7661,21619
21.0,,healthy,Experiment 1,12.0,9.0,26.0,,,,,yes,4458841,0,45697,61564
22.0,,healthy,Experiment 2,7.0,15.0,28.0,,,,,yes,4458841,0,45697,61564
17.0,,healthy,,8.0,9.0,7.4,6.9-7.8,6.0,8.0,,yes,3780305,0,14497,24083
33.0,,healthy,MEG,17.0,16.0,26.0,20-48,20.0,48.0,,no,5447679,0,9581,23885
28.0,,healthy,MRI,,,,,,,,yes,5447679,0,9581,23885
57.0,,healthy,,31.0,26.0,10.19,,,,,yes,7099000,0,8182,18529
24.0,,healthy,,12.0,12.0,25.3,21-34,21.0,34.0,,yes,7994216,0,12556,22290
10.0,,healthy,,7.0,3.0,27.72,,,,,yes,4029023,0,7975,23178
42.0,PD,patients,,,,,,,,,yes,6389716,0,8216,20017
40.0,,healthy,,,,,,,,,yes,6389716,0,8216,20017
5.0,intrinsic tumours within the right cerebral hemisphere,patients,,2.0,3.0,33.7,,,,,yes,6699415,0,5975,19549
15.0,,healthy,,15.0,0.0,26.0,,,,,yes,5270359,0,8016,16238
26.0,FD-PDS with comorbid MDD,patients,FD-PDS-MDD,,,,,,,,yes,7518235,0,6771,18065
28.0,FD-PDS without comorbid MDD,patients,FD-PDS,,,,,,,,yes,7518235,0,6771,18065
30.0,,healthy,,,,,,,,,yes,7518235,0,6771,18065
25.0,,healthy,,14.0,10.0,33.2,,,,,yes,6412974,0,9389,18256
18.0,JME,patients,,3.0,15.0,30.1,20-48,20.0,48.0,,yes,6412974,0,9389,18256
19.0,,healthy,right-handed,7.0,12.0,24.7,19-30,19.0,30.0,,yes,2561002,0,27803,43391
15.0,,healthy,left-handed,5.0,10.0,26.1,21-35,21.0,35.0,,yes,2561002,0,27803,43391
20.0,,healthy,behavioral,7.0,13.0,25.53,,,,,no,2561002,0,27803,43391
17.0,DD,patients,baseline,,,,8-11,8.0,11.0,,yes,5758587,0,11527,31998
11.0,TD,healthy,baseline,,,,8-11,8.0,11.0,,yes,5758587,0,11527,31998
14.0,DD,patients,fMRI baseline,,,,8-11,8.0,11.0,,yes,5758587,0,11527,31998
11.0,TD,healthy,fMRI baseline,,,,8-11,8.0,11.0,,yes,5758587,0,11527,31998
13.0,DD,patients,fMRI follow-up,,,,8-11,8.0,11.0,,yes,5758587,0,11527,31998
8.0,TD,healthy,fMRI follow-up,,,,8-11,8.0,11.0,,yes,5758587,0,11527,31998
20.0,,healthy,,14.0,6.0,24.0,20-34,20.0,34.0,,yes,8764488,0,15910,34177
20.0,,healthy,,9.0,11.0,21.95,18-35,18.0,35.0,,yes,4810172,0,9451,22425
31.0,,healthy,,16.0,15.0,,18-22,18.0,22.0,,yes,3539852,0,17777,32354
24.0,,healthy,Study 1,0.0,24.0,24.0,20-30,20.0,30.0,,yes,3965851,0,12313,27576
18.0,,healthy,Study 2,0.0,18.0,24.0,20-30,20.0,30.0,,yes,3965851,0,12313,27576
284.0,,healthy,RH,71.0,71.0,26.8,unknown,,,,yes,4319399,0,9266,20113
284.0,,healthy,LH,73.0,69.0,24.4,unknown,,,,yes,4319399,0,9266,20113
75.0,,healthy,,0.0,75.0,19.38,18-23,18.0,23.0,,yes,5460048,0,11781,19444
14.0,,healthy,listeners,7.0,7.0,,22-48,22.0,48.0,,yes,3788350,0,9587,23321
20.0,fibromyalgia,patients,FM,0.0,20.0,46.4,22-70,22.0,70.0,,yes,6820536,0,5393,21203
20.0,,healthy,HC,0.0,20.0,42.1,21-70,21.0,70.0,,yes,6820536,0,5393,21203
25.0,,healthy,control,,,,,,,,yes,7272423,0,5390,15950
25.0,,healthy,postpartum,,,,,,,,yes,7272423,0,5390,15950
